Id,Value.number,Value.name,Value.CardFrame,Value.CardType,Value.Level,Value.Scale,Value.Attack,Value.Defense,Value.Attribute
10588,34690519,Spirit of the Mountain,normal,Spellcaster,5,-1,0,0,EARTH
10589,25343280,Spirit of the Pharaoh,effect,Zombie,6,-1,0,0,LIGHT
10590,4896788,Spirit of the Pot of Greed,effect,Fairy,1,-1,0,0,LIGHT
10591,65685470,Spirit of the Six Samurai,effect,Warrior,3,-1,0,0,EARTH
10592,54615781,Spirit of the Winds,normal,Spellcaster,5,-1,0,0,WIND
10593,90829280,Spirit of Yubel,effect,Fiend,10,-1,0,0,DARK
10594,23205979,Spirit Reaper,effect,Zombie,3,-1,0,0,DARK
10595,67957315,Spirit Ryu,effect,Dragon,4,-1,0,0,WIND
10596,19307353,Spirit Sculptor,effect,Fairy,4,-1,0,0,LIGHT
10597,92394653,Spirit's Invitation,trap,Continuous,0,-1,0,0,
10598,86396750,Spiritual Beast Apelio,effect,Pyro,4,-1,0,0,WIND
10599,49885567,Spiritual Beast Cannahawk,effect,Thunder,4,-1,0,0,WIND
10600,13890468,Spiritual Beast Pettlephin,effect,Aqua,4,-1,0,0,WIND
10601,88123329,Spiritual Beast Rampengu,effect,Beast,4,-1,0,0,WIND
10602,23623653,Spiritual Beast Tamer Lara,effect,Psychic,1,-1,0,0,LIGHT
10603,65193366,Spiritual Beast Tamer Winda,effect,Psychic,4,-1,0,0,WIND
10604,70156997,Spiritual Earth Art - Kurogane,trap,Normal,0,-1,0,0,
10605,99173029,Spiritual Energy Settle Machine,spell,Continuous,0,-1,0,0,
10606,28234578,Spiritual Entanglement,spell,Normal,0,-1,0,0,
10607,42945701,Spiritual Fire Art - Kurenai,trap,Normal,0,-1,0,0,
10608,69112325,Spiritual Forest,spell,Continuous,0,-1,0,0,
10609,5037726,Spiritual Light Art - Hijiri,trap,Normal,0,-1,0,0,
10610,78625592,Spiritual Swords of Revealing Light,trap,Continuous,0,-1,0,0,
10611,6540606,Spiritual Water Art - Aoi,trap,Normal,0,-1,0,0,
10612,50155385,Spiritual Whisper,effect,Winged Beast,4,-1,0,0,WIND
10613,79333300,Spiritual Wind Art - Miyabi,trap,Normal,0,-1,0,0,
10614,15866454,Spiritualism,spell,Normal,0,-1,0,0,
10615,39765115,Splash Capture,trap,Normal,0,-1,0,0,
10616,59859086,Splash Mage,link,Cyberse,2,-1,0,0,WATER
10617,4290468,Splendid Rose,synchro,Plant,6,-1,0,0,WIND
10618,5645210,Splendid Venus,effect,Fairy,8,-1,0,0,LIGHT
10619,42952160,Split Mirror of the Underworld,trap,Normal,0,-1,0,0,
10620,2625939,Spool Code,spell,Quick-Play,0,-1,0,0,
10621,11747708,Spore,effect,Plant,1,-1,0,0,WIND
10622,76145933,Spright Blue,effect,Thunder,2,-1,0,0,DARK
10623,2311090,Spright Carrot,effect,Thunder,2,-1,0,0,FIRE
10624,68250822,Spright Double Cross,trap,Normal,0,-1,0,0,
10625,27381364,Spright Elf,link,Thunder,2,-1,0,0,FIRE
10626,42431833,Spright Gamma Burst,spell,Quick-Play,0,-1,0,0,
10627,13533678,Spright Jet,effect,Thunder,2,-1,0,0,DARK
10628,49928686,Spright Pixies,effect,Thunder,2,-1,0,0,DARK
10629,75922381,Spright Red,effect,Thunder,2,-1,0,0,FIRE
10630,88836438,Spright Smashers,spell,Quick-Play,0,-1,0,0,
10631,72329844,Spright Sprind,link,Thunder,2,-1,0,0,FIRE
10632,15443125,Spright Starter,spell,Quick-Play,0,-1,0,0,
10633,1906812,Sprind the Irondash Dragon,fusion,Machine,8,-1,0,0,DARK
10634,94425169,Spring of Rebirth,spell,Continuous,0,-1,0,0,
10635,10584050,Springans Blast!,trap,Normal,0,-1,0,0,
10636,7496001,Springans Booty,spell,Continuous,0,-1,0,0,
10637,83203672,Springans Branga,effect,Machine,8,-1,0,0,FIRE
10638,67436768,Springans Brothers,effect,Machine,4,-1,0,0,FIRE
10639,83199011,Springans Call!,trap,Normal,0,-1,0,0,
10640,29601381,Springans Captain Sargas,effect,Machine,8,-1,0,0,FIRE
10641,25415161,Springans Interluder,trap,Continuous,0,-1,0,0,
10642,45484331,Springans Kitt,effect,Beast,4,-1,0,0,DARK
10643,48285768,Springans Merrymaker,xyz,Machine,4,-1,0,0,FIRE
10644,56818977,Springans Pedor,effect,Machine,4,-1,0,0,FIRE
10645,20424878,Springans Rockey,effect,Machine,4,-1,0,0,FIRE
10646,62941499,Springans Ship - Exblowrer,xyz,Machine,8,-1,0,0,FIRE
10647,23499963,Springans Watch,spell,Normal,0,-1,0,0,
10648,37626500,Sprite's Blessing,spell,Ritual,0,-1,0,0,
10649,21088856,Spy-C-Spy,effect,Warrior,3,-1,0,0,FIRE
10650,80637190,Spyder Spider,effect,Insect,4,-1,0,0,EARTH
10651,94096018,SPYGAL Misty,effect,Spellcaster,4,-1,0,0,DARK
10652,88124568,SPYRAL Double Agent,effect,Fiend,4,-1,0,0,LIGHT
10653,1322368,SPYRAL Double Helix,link,Warrior,2,-1,0,0,EARTH
10654,30979619,SPYRAL GEAR - Big Red,spell,Equip,0,-1,0,0,
10655,4474060,SPYRAL GEAR - Drone,effect,Machine,1,-1,0,0,WIND
10656,73828446,SPYRAL GEAR - Fully Armed,spell,Equip,0,-1,0,0,
10657,37433748,SPYRAL GEAR - Last Resort,effect,Machine,4,-1,0,0,EARTH
10658,53989821,SPYRAL GEAR - Utility Wire,trap,Normal,0,-1,0,0,
10659,91258852,SPYRAL Master Plan,effect,Spellcaster,7,-1,0,0,DARK
10660,27642961,SPYRAL MISSION - Assault,spell,Continuous,0,-1,0,0,
10661,39373426,SPYRAL MISSION - Recapture,trap,Continuous,0,-1,0,0,
10662,9212051,SPYRAL MISSION - Rescue,trap,Continuous,0,-1,0,0,
10663,78080961,SPYRAL Quik-Fix,effect,Machine,1,-1,0,0,EARTH
10664,54631665,SPYRAL Resort,spell,Field,0,-1,0,0,
10665,35699,SPYRAL Sleeper,effect,Fiend,8,-1,0,0,LIGHT
10666,41091257,SPYRAL Super Agent,effect,Warrior,4,-1,0,0,EARTH
10667,20584712,SPYRAL Tough,effect,Warrior,4,-1,0,0,WIND
10668,38783169,Squeaknight,effect,Warrior,1,-1,0,0,FIRE
10669,54458867,Squib Draw,spell,Quick-Play,0,-1,0,0,
10670,65500515,Squirt Squid,effect,Aqua,2,-1,0,0,WATER
10671,21175632,St. Joan,fusion,Fairy,7,-1,0,0,LIGHT
10672,9523599,Stack Reviver,effect,Cyberse,2,-1,0,0,DARK
10673,16598965,Stained Glass of Light & Dark,trap,Normal,0,-1,0,0,
10674,19671102,Stairs of Mail,spell,Continuous,0,-1,0,0,
10675,22555834,Stairway to a Fabled Realm,spell,Field,0,-1,0,0,
10676,54562327,Stake your Soul!,spell,Normal,0,-1,0,0,
10677,86060749,Stall Turn,trap,Counter,0,-1,0,0,
10678,81385346,Stamping Destruction,spell,Normal,0,-1,0,0,
10679,49154689,Stand In,spell,Quick-Play,0,-1,0,0,
10680,41371602,Stand Up Centur-Ion!,spell,Field,0,-1,0,0,
10681,65384188,Stand-Off,spell,Normal,0,-1,0,0,
10682,67196946,Star Blast,spell,Normal,0,-1,0,0,
10683,8201910,Star Boy,effect,Aqua,2,-1,0,0,WATER
10684,63485233,Star Changer,spell,Quick-Play,0,-1,0,0,
10685,24610207,Star Drawing,effect,Spellcaster,4,-1,0,0,EARTH
10686,41517789,Star Eater,synchro,Dragon,11,-1,0,0,LIGHT
10687,43661068,"Star Light Star Bright",spell,Normal,0,-1,0,0,
10688,49407319,Star Mine,synchro,Pyro,4,-1,0,0,FIRE
10689,74850403,Star Pendulumgraph,spell,Continuous,0,-1,0,0,
10690,76500786,Star Power!!,spell,Quick-Play,0,-1,0,0,
10691,44273680,Star Seraph Sage,effect,Fairy,4,-1,0,0,LIGHT
10692,64726269,Star Seraph Scale,effect,Fairy,4,-1,0,0,LIGHT
10693,38331564,Star Seraph Scepter,effect,Fairy,4,-1,0,0,LIGHT
10694,8875971,Star Seraph Scout,effect,Fairy,4,-1,0,0,LIGHT
10695,91110378,Star Seraph Sovereignty,effect,Fairy,4,-1,0,0,LIGHT
10696,70668285,Star Seraph Sword,effect,Fairy,4,-1,0,0,LIGHT
10697,70391588,Star Siphon,trap,Normal,0,-1,0,0,
10698,34244455,Star Staring Starling,effect,Winged Beast,4,-1,0,0,WIND
10699,97792247,Stardust Assault Warrior,synchro,Warrior,6,-1,0,0,WIND
10700,64880894,Stardust Charge Warrior,synchro,Warrior,6,-1,0,0,WIND
10701,89474727,Stardust Chronicle Spark Dragon,synchro,Dragon,10,-1,0,0,LIGHT
10702,44508094,Stardust Dragon,synchro,Dragon,8,-1,0,0,WIND
10703,61257789,Stardust Dragon/Assault Mode,effect,Dragon,10,-1,0,0,WIND
10704,27196937,Stardust Flash,trap,Normal,0,-1,0,0,
10705,37750912,Stardust Illumination,spell,Normal,0,-1,0,0,
10706,13556444,Stardust Mirage,trap,Normal,0,-1,0,0,
10707,80244114,Stardust Phantom,effect,Spellcaster,1,-1,0,0,LIGHT
10708,20590784,Stardust Re-Spark,trap,Normal,0,-1,0,0,
10709,89181369,Stardust Shimmer,spell,Normal,0,-1,0,0,
10710,26268488,Stardust Sifr Divine Dragon,synchro,Dragon,12,-1,0,0,LIGHT
10711,83994433,Stardust Spark Dragon,synchro,Dragon,8,-1,0,0,LIGHT
10712,37799519,Stardust Synchron,effect,Machine,4,-1,0,0,LIGHT
10713,63184227,Stardust Trail,effect,Dragon,4,-1,0,0,LIGHT
10714,74892653,Stardust Warrior,synchro,Warrior,10,-1,0,0,WIND
10715,35129241,Stardust Wish,trap,Continuous,0,-1,0,0,
10716,91262474,Stardust Wurm,effect,Dragon,1,-1,0,0,LIGHT
10717,68543408,Stardust Xiaolong,effect,Dragon,1,-1,0,0,LIGHT
10718,95403418,Starduston,effect,Fiend,1,-1,0,0,DARK
10719,44717069,Starfish,effect,Aqua,3,-1,0,0,WATER
10720,94415058,Stargazer Magician,effect_pendulum,Spellcaster,5,1,0,0,DARK
10721,97729135,Staring Contest,spell,Continuous,0,-1,0,0,
10722,40390147,Starliege Lord Galaxion,xyz,Warrior,4,-1,0,0,LIGHT
10723,61344030,Starliege Paladynamo,xyz,Warrior,4,-1,0,0,LIGHT
10724,16643334,Starliege Photon Blast Dragon,xyz,Dragon,4,-1,0,0,LIGHT
10725,15381421,Starliege Seyfert,effect,Dragon,4,-1,0,0,LIGHT
10726,1003840,Starlight Junktion,spell,Field,0,-1,0,0,
10727,58120309,Starlight Road,trap,Normal,0,-1,0,0,
10728,92341815,Starlit Papillon,spell,Equip,0,-1,0,0,
10729,5916510,Starring Knight,xyz,Fairy,4,-1,0,0,LIGHT
10730,6278008,Starry Dragon's Cycle,trap,Normal,0,-1,0,0,
10731,21985407,Starry Knight Arrival,trap,Continuous,0,-1,0,0,
10732,59228631,Starry Knight Astel,effect,Fairy,4,-1,0,0,LIGHT
10733,22007085,Starry Knight Balefire,spell,Normal,0,-1,0,0,
10734,58374502,Starry Knight Blast,trap,Normal,0,-1,0,0,
10735,85590798,Starry Knight Ceremony,spell,Continuous,0,-1,0,0,
10736,27036706,Starry Knight Ciel,effect,Fairy,4,-1,0,0,LIGHT
10737,86613346,Starry Knight Flamel,effect,Fairy,4,-1,0,0,LIGHT
10738,44818,Starry Knight Orbitael,effect,Fairy,4,-1,0,0,LIGHT
10739,23220533,Starry Knight Rayel,effect,Fairy,4,-1,0,0,LIGHT
10740,58406094,Starry Knight Sky,spell,Field,0,-1,0,0,
10741,90835938,"Starry Night Starry Dragon",effect,Dragon,7,-1,0,0,LIGHT
10742,15306543,Stars Align Above the Shrine,spell,Field,0,-1,0,0,
10743,20417688,Stars Align across the Milky Way,trap,Normal,0,-1,0,0,
10744,15458892,Starship Spy Plane,effect,Machine,4,-1,0,0,WIND
10745,74906081,Startling Stare of the Snake-Eyes,trap,Normal,0,-1,0,0,
10746,93729065,Starving Venemy Dragon,fusion_pendulum,Dragon,7,1,0,0,DARK
10747,22070401,Starving Venemy Lethal Dose Dragon,fusion_pendulum,Dragon,8,1,0,0,DARK
10748,41209827,Starving Venom Fusion Dragon,fusion,Dragon,8,-1,0,0,DARK
10749,39915560,Starving Venom Predapower Fusion Dragon,fusion,Dragon,10,-1,0,0,DARK
10750,23626223,Statue of Anguish Pattern,trap,Continuous,0,-1,0,0,
10751,65810489,Statue of the Wicked,trap,Normal,0,-1,0,0,
10752,92854392,Staunch Defender,trap,Normal,0,-1,0,0,
10753,49964567,Staysailor Romarin,effect,Plant,4,-1,0,0,LIGHT
10754,3510565,Stealth Bird,effect,Winged Beast,3,-1,0,0,DARK
10755,94942656,Stealth Kragen Spawn,xyz,Aqua,4,-1,0,0,WATER
10756,98049038,Stealthroid,effect,Machine,4,-1,0,0,DARK
10757,5368615,Steam Gyroid,fusion,Machine,6,-1,0,0,EARTH
10758,23923758,Steam Knight - Hamburk,normal,Warrior,8,-1,0,0,FIRE
10759,83295594,Steam Synchron,effect,Machine,3,-1,0,0,WATER
10760,9047461,Steam Token,token,Aqua,1,-1,0,0,WIND
10761,44729197,Steamroid,effect,Machine,4,-1,0,0,EARTH
10762,2396042,Steel Cavalry of Dinon,effect_pendulum,Dinosaur,4,5,0,0,EARTH
10763,29172562,Steel Ogre Grotto #1,normal,Machine,5,-1,0,0,EARTH
10764,90908427,Steel Ogre Grotto #2,normal,Machine,6,-1,0,0,EARTH
10765,13599884,Steel Scorpion,effect,Machine,1,-1,0,0,EARTH
10766,2370081,Steel Shell,spell,Equip,0,-1,0,0,
10767,32986898,Steel Star Regulator,link,Machine,3,-1,0,0,LIGHT
10768,53116300,Steelswarm Caller,effect,Fiend,4,-1,0,0,DARK
10769,84488827,Steelswarm Caucastag,effect,Fiend,8,-1,0,0,DARK
10770,54338958,Steelswarm Cell,effect,Fiend,1,-1,0,0,DARK
10771,26722601,Steelswarm Gatekeeper,effect,Fiend,4,-1,0,0,DARK
10772,62729173,Steelswarm Genome,effect,Fiend,2,-1,0,0,DARK
10773,58494728,Steelswarm Girastag,effect,Fiend,7,-1,0,0,DARK
10774,94092230,Steelswarm Hercules,effect,Fiend,10,-1,0,0,DARK
10775,62007535,Steelswarm Longhorn,effect,Fiend,9,-1,0,0,DARK
10776,85505315,Steelswarm Mantis,effect,Fiend,5,-1,0,0,DARK
10777,22009013,Steelswarm Moth,effect,Fiend,6,-1,0,0,DARK
10778,61888819,Steelswarm Origin,link,Fiend,2,-1,0,0,LIGHT
10779,37926346,Steelswarm Roach,xyz,Fiend,4,-1,0,0,DARK
10780,90727556,Steelswarm Scout,effect,Fiend,1,-1,0,0,DARK
10781,99214782,Steelswarm Sentinel,effect,Fiend,3,-1,0,0,DARK
10782,35618486,Steelswarm Sting,effect,Fiend,4,-1,0,0,DARK
10783,99733359,Stegocyber,effect,Dinosaur,6,-1,0,0,DARK
10784,3322931,Stellar Wind Wolfrayet,synchro,Beast,9,-1,0,0,WIND
10785,81810441,Stellarknight Alpha,spell,Equip,0,-1,0,0,
10786,9272381,Stellarknight Constellar Diamond,xyz,Wyrm,5,-1,0,0,LIGHT
10787,56638325,Stellarknight Delteros,xyz,Warrior,4,-1,0,0,LIGHT
10788,42589641,Stellarknight Triverr,xyz,Warrior,4,-1,0,0,LIGHT
10789,22617205,Stellarknight Zefraxciton,effect_pendulum,Fiend,4,7,0,0,LIGHT
10790,41510920,Stellarnova Alpha,trap,Counter,0,-1,0,0,
10791,5026221,Stellarnova Wave,trap,Continuous,0,-1,0,0,
10792,83225447,Stim-Pack,spell,Equip,0,-1,0,0,
10793,68167124,Stinging Swordsman,effect,Warrior,1,-1,0,0,WIND
10794,37364101,Stoic Challenge,spell,Equip,0,-1,0,0,
10795,54359696,Stoic of Prophecy,effect,Spellcaster,1,-1,0,0,WATER
10796,63432835,Stone Armadiller,normal,Rock,3,-1,0,0,EARTH
10797,68171737,Stone Dragon,normal,Rock,7,-1,0,0,EARTH
10798,72269672,Stone Ghost,normal,Rock,4,-1,0,0,EARTH
10799,15023985,Stone Ogre Grotto,normal,Rock,5,-1,0,0,EARTH
10800,31812496,Stone Statue of the Aztecs,effect,Rock,4,-1,0,0,EARTH
10801,70786111,Stonehenge,spell,Equip,0,-1,0,0,
10802,86555018,Stonehenge Methods,trap,Normal,0,-1,0,0,
10803,63102017,Stop Defense,spell,Normal,0,-1,0,0,
10804,24232799,Storagepod,fusion,Machine,6,-1,0,0,DARK
10805,13210191,Storm,spell,Normal,0,-1,0,0,
10806,15935204,Storm Caller,effect,Psychic,6,-1,0,0,WIND
10807,89571015,Storm Cipher,effect,Cyberse,4,-1,0,0,DARK
10808,83195035,Storm Dragon's Return,trap,Normal,0,-1,0,0,
10809,39188539,Storm Shooter,effect,Winged Beast,7,-1,0,0,WIND
10810,5650082,Storming Mirror Force,trap,Normal,0,-1,0,0,
10811,29013526,Storming Wynn,effect,Spellcaster,4,-1,0,0,WIND
10812,25173686,Straight Flush,trap,Normal,0,-1,0,0,
10813,300101002,Straight to the Grave,skill,Bonz,0,-1,0,0,
10814,50032342,Strategist of the Ice Barrier,effect,Spellcaster,4,-1,0,0,WATER
10815,86209650,Stray Asmodian,effect,Fiend,3,-1,0,0,FIRE
10816,60764581,Stray Lambs,spell,Normal,0,-1,0,0,
10817,20212491,Stray Purrely Street,spell,Field,0,-1,0,0,
10818,27415516,"Stream Dragon Ruler of Droplets",effect,Dragon,4,-1,0,0,WATER
10819,96239878,Strength in Unity,spell,Continuous,0,-1,0,0,
10820,13002461,Strength of Prophecy,effect,Spellcaster,4,-1,0,0,FIRE
10821,41006930,Strike Ninja,effect,Warrior,4,-1,0,0,DARK
10822,5795980,Strike of the Monarchs,spell,Quick-Play,0,-1,0,0,
10823,30643162,Strike Slash,trap,Normal,0,-1,0,0,
10824,73539069,Striker Dragon,link,Dragon,1,-1,0,0,DARK
10825,74715061,Striping Partner,effect,Cyberse,4,-1,0,0,LIGHT
10826,23770284,Strong Wind Dragon,effect,Dragon,6,-1,0,0,WIND
10827,23535429,Stronghold Guardian,effect,Warrior,4,-1,0,0,EARTH
10828,27157727,Stronghold the Hidden Fortress,trap,Continuous,0,-1,0,0,
10829,13955608,Stronghold the Moving Fortress,trap,Continuous,0,-1,0,0,
10830,71068263,Stuffed Animal,normal,Warrior,3,-1,0,0,EARTH
10831,34646691,Stumbling,spell,Continuous,0,-1,0,0,
10832,81489939,Stygian Dirge,trap,Continuous,0,-1,0,0,
10833,50732780,Stygian Security,effect,Fiend,1,-1,0,0,DARK
10834,86137485,Stygian Sergeants,synchro,Fiend,5,-1,0,0,DARK
10835,13521194,Stygian Street Patrol,effect,Fiend,4,-1,0,0,DARK
10836,30106950,"Suanni Fire of the Yang Zing",effect,Wyrm,4,-1,0,0,FIRE
10837,54485355,Sublimation Knight,effect,Warrior,3,-1,0,0,FIRE
10838,87116749,Submareed Tour Ride,effect,Dinosaur,6,-1,0,0,WATER
10839,63948258,Submarine Frog,effect,Aqua,2,-1,0,0,WATER
10840,99861526,Submarineroid,effect,Machine,4,-1,0,0,WATER
10841,5014629,Submersible Carrier Aero Shark,xyz,Fish,3,-1,0,0,WATER
10842,20663556,Substitoad,effect,Aqua,1,-1,0,0,WATER
10843,43994202,Subsurface Stage Divers,trap,Normal,0,-1,0,0,
10844,28369508,Subterror Behemoth Burrowing,trap,Normal,0,-1,0,0,
10845,95218695,Subterror Behemoth Dragossuary,effect,Zombie,6,-1,0,0,EARTH
10846,74937659,Subterror Behemoth Fiendess,link,Wyrm,2,-1,0,0,EARTH
10847,1151281,Subterror Behemoth Phospheroglacier,effect,Aqua,8,-1,0,0,EARTH
10848,47556396,Subterror Behemoth Speleogeist,effect,Fiend,11,-1,0,0,EARTH
10849,78202553,Subterror Behemoth Stalagmo,effect,Rock,10,-1,0,0,EARTH
10850,65976795,Subterror Behemoth Stygokraken,effect,Sea Serpent,5,-1,0,0,EARTH
10851,92970404,Subterror Behemoth Ultramafus,effect,Pyro,12,-1,0,0,EARTH
10852,42713844,Subterror Behemoth Umastryx,effect,Reptile,7,-1,0,0,EARTH
10853,21607304,Subterror Behemoth Voltelluric,effect,Thunder,9,-1,0,0,EARTH
10854,68001309,Subterror Cave Clash,spell,Continuous,0,-1,0,0,
10855,74762582,Subterror Fiendess,effect,Spellcaster,1,-1,0,0,EARTH
10856,74640994,Subterror Final Battle,trap,Normal,0,-1,0,0,
10857,16428514,Subterror Guru,effect,Dragon,4,-1,0,0,EARTH
10858,39581190,Subterror Nemesis Archer,effect,Fairy,3,-1,0,0,EARTH
10859,68823957,Subterror Nemesis Defender,effect,Beast-Warrior,2,-1,0,0,EARTH
10860,16719140,Subterror Nemesis Warrior,effect,Warrior,4,-1,0,0,EARTH
10861,73575650,Subterror Succession,trap,Normal,0,-1,0,0,
10862,6859683,Success Probability 0%,trap,Normal,0,-1,0,0,
10863,69145169,Successor Soul,spell,Quick-Play,0,-1,0,0,
10864,55291359,Succubus Knight,normal,Warrior,5,-1,0,0,DARK
10865,98434877,Suijin,effect,Aqua,7,-1,0,0,WATER
10866,18114794,Summon Breaker,spell,Field,0,-1,0,0,
10867,55375684,Summon Cloud,spell,Continuous,0,-1,0,0,
10868,41139112,Summon Dice,spell,Normal,0,-1,0,0,
10869,29724053,Summon Gate,trap,Continuous,0,-1,0,0,
10870,23516703,Summon Limit,trap,Continuous,0,-1,0,0,
10871,48015771,Summon Over,spell,Field,0,-1,0,0,
10872,89493368,Summon Reactor SK,effect,Machine,5,-1,0,0,DARK
10873,61665245,Summon Sorceress,link,Spellcaster,3,-1,0,0,DARK
10874,71459861,Summon Storm,spell,Normal,0,-1,0,0,
10875,70781052,Summoned Skull,normal,Fiend,6,-1,0,0,DARK
10876,423585,Summoner Monk,effect,Spellcaster,4,-1,0,0,DARK
10877,14644902,Summoner of Illusions,effect,Spellcaster,3,-1,0,0,LIGHT
10878,79816536,Summoner's Art,spell,Normal,0,-1,0,0,
10879,61650133,Summoning Curse,spell,Continuous,0,-1,0,0,
10880,52838896,Summoning Swarm,spell,Normal,0,-1,0,0,
10881,39823987,Sun Dragon Inti,synchro,Dragon,8,-1,0,0,LIGHT
10882,77432167,Sun God Unification,trap,Continuous,0,-1,0,0,
10883,54340229,Sunavalon Bloom,trap,Continuous,0,-1,0,0,
10884,7984540,Sunavalon Daphne,link,Plant,2,-1,0,0,EARTH
10885,39880350,Sunavalon Dryades,link,Plant,2,-1,0,0,EARTH
10886,65285459,Sunavalon Dryanome,link,Plant,3,-1,0,0,EARTH
10887,93896655,Sunavalon Dryas,link,Plant,1,-1,0,0,EARTH
10888,92770064,Sunavalon Dryatrentiay,link,Plant,4,-1,0,0,EARTH
10889,44478599,Sunavalon Melias,link,Plant,3,-1,0,0,EARTH
10890,10321588,Sunlight Unicorn,effect,Beast,4,-1,0,0,LIGHT
10891,78360952,Sunlit Sentinel,effect,Warrior,6,-1,0,0,EARTH
10892,73837870,Sunny Pixie,effect,Spellcaster,1,-1,0,0,LIGHT
10893,27520594,Sunseed Genius Loci,normal,Plant,1,-1,0,0,EARTH
10894,30013902,Sunseed Shadow,effect,Plant,1,-1,0,0,EARTH
10895,66407907,Sunseed Twin,effect,Plant,2,-1,0,0,EARTH
10896,42510430,Sunset Beat,spell,Continuous,0,-1,0,0,
10897,70473293,Sunvine Cross Breed,spell,Continuous,0,-1,0,0,
10898,28168762,Sunvine Gardna,link,Plant,1,-1,0,0,EARTH
10899,65563871,Sunvine Healer,link,Plant,1,-1,0,0,EARTH
10900,53618293,Sunvine Maiden,effect,Plant,1,-1,0,0,EARTH
10901,27946124,Sunvine Shrine,spell,Continuous,0,-1,0,0,
10902,53286626,Sunvine Sowing,spell,Normal,0,-1,0,0,
10903,91557476,Sunvine Thrasher,link,Plant,1,-1,0,0,EARTH
10904,78552773,Supay,effect,Fiend,1,-1,0,0,EARTH
10905,17315396,"Supay Duskwalker",effect,Spellcaster,5,-1,0,0,EARTH
10906,16780318,Super All In!,spell,Normal,0,-1,0,0,
10907,84769941,Super Anti-Kaiju War Machine Mecha-Dogoran,effect,Machine,8,-1,0,0,LIGHT
10908,29913783,Super Anti-Kaiju War Machine Mecha-Thunder-King,effect,Machine,9,-1,0,0,LIGHT
10909,77754169,"Super Armored Robot Armed Black Iron ""C""",effect,Insect,8,-1,0,0,EARTH
10910,85520851,Super Conductor Tyranno,effect,Dinosaur,8,-1,0,0,LIGHT
10911,86804246,Super Crashbug,effect,Fiend,4,-1,0,0,DARK
10912,45496268,Super Defense Robot Elephan,effect,Machine,8,-1,0,0,EARTH
10913,8091563,Super Defense Robot Lio,effect,Machine,4,-1,0,0,EARTH
10914,71880877,Super Defense Robot Monki,effect,Machine,3,-1,0,0,EARTH
10915,26120084,Super Double Summon,spell,Quick-Play,0,-1,0,0,
10916,52481437,Super Express Bullet Train,effect,Machine,10,-1,0,0,EARTH
10917,11050415,Super Hippo Carnival,spell,Quick-Play,0,-1,0,0,
10918,29590905,Super Junior Confrontation,trap,Normal,0,-1,0,0,
10919,66171432,Super Koi Koi,spell,Normal,0,-1,0,0,
10920,48130397,Super Polymerization,spell,Quick-Play,0,-1,0,0,
10921,72332074,Super Quantal Alphan Spike,spell,Normal,0,-1,0,0,
10922,15721392,Super Quantal Alphancall Appeal,spell,Quick-Play,0,-1,0,0,
10923,58753372,Super Quantal Fairy Alphan,effect,Fairy,1,-1,0,0,LIGHT
10924,11646785,Super Quantal Mech Beast Aeroboros,xyz,Machine,4,-1,0,0,WIND
10925,85252081,Super Quantal Mech Beast Grampulse,xyz,Machine,3,-1,0,0,WATER
10926,57450198,Super Quantal Mech Beast Lusterrex,xyz,Machine,7,-1,0,0,LIGHT
10927,57031794,Super Quantal Mech Beast Magnaliger,xyz,Machine,5,-1,0,0,FIRE
10928,84025439,Super Quantal Mech King Great Magnus,xyz,Machine,12,-1,0,0,LIGHT
10929,10424147,Super Quantal Mech Ship Magnacarrier,spell,Field,0,-1,0,0,
10930,47819246,Super Quantal Mech Sword - Magnaslayer,trap,Normal,0,-1,0,0,
10931,1825445,Super Quantal Union - Magnaformation,trap,Continuous,0,-1,0,0,
10932,12369277,Super Quantum Blue Layer,effect,Psychic,3,-1,0,0,WATER
10933,85374678,Super Quantum Green Layer,effect,Spellcaster,4,-1,0,0,WIND
10934,59975920,Super Quantum Red Layer,effect,Warrior,5,-1,0,0,FIRE
10935,73422829,Super Quantum White Layer,effect,Fairy,7,-1,0,0,LIGHT
10936,27770341,Super Rejuvenation,spell,Quick-Play,0,-1,0,0,
10937,75923050,Super Robolady,fusion,Machine,6,-1,0,0,EARTH
10938,1412158,Super Roboyarou,fusion,Machine,6,-1,0,0,EARTH
10939,48422921,Super Rush Headlong,spell,Quick-Play,0,-1,0,0,
10940,32854013,Super Rush Recklessly,trap,Normal,0,-1,0,0,
10941,28529976,Super Solar Nutrient,spell,Continuous,0,-1,0,0,
10942,73694478,Super Soldier Rebirth,trap,Normal,0,-1,0,0,
10943,14094090,Super Soldier Ritual,spell,Ritual,0,-1,0,0,
10944,799183,Super Soldier Shield,trap,Counter,0,-1,0,0,
10945,79234734,Super Soldier Soul,effect,Warrior,1,-1,0,0,EARTH
10946,45948430,Super Soldier Synthesis,spell,Ritual,0,-1,0,0,
10947,93039339,Super Starslayer TY-PHON - Sky Crisis,xyz,Fiend,12,-1,0,0,DARK
